Date;Time;DateTime;TTV;Thickness;SawGroove;SawEdge;SawStep;LastEmptying;OutSixSigma;WafersProduction;SiliciumType
21/04/2017;12:00;21/04/2017 12:00;50;303;142;18;1;21/04/2017;0;4023000;Multi
21/04/2017;13:00;21/04/2017 13:00;53;303;139;19;1;21/04/2017;0;4025000;Multi
21/04/2017;14:00;21/04/2017 14:00;56;303;136;20;1;21/04/2017;0;4027000;Multi
21/04/2017;15:00;21/04/2017 15:00;60;303;130;21;1;21/04/2017;0;4029000;Multi
21/04/2017;16:00;21/04/2017 16:00;64;303;130;22;1;21/04/2017;0;4030000;Multi
21/04/2017;17:00;21/04/2017 17:00;68;303;127;23;1;21/04/2017;0;4031000;Multi
21/04/2017;18:00;21/04/2017 18:00;72;303;125;24;1;21/04/2017;0;4033000;Multi
21/04/2017;19:00;21/04/2017 19:00;77;303;120;25;1;21/04/2017;0;4035000;Multi
21/04/2017;20:00;21/04/2017 20:00;82;303;128;26;1;21/04/2017;0;4037000;Multi
21/04/2017;21:00;21/04/2017 21:00;87;303;130;27;1;21/04/2017;0;4039000;Multi
21/04/2017;22:00;21/04/2017 22:00;92;303;123;28;1;21/04/2017;0;4041000;Multi
21/04/2017;23:00;21/04/2017 23:00;98;303;123;29;1;21/04/2017;1;4043000;Multi
22/04/2017;00:00;22/04/2017 00:00;104;303;124;30;1;21/04/2017;1;4044000;Multi
22/04/2017;01:00;22/04/2017 01:00;30;304;122;31;1;22/04/2017;0;4045000;Multi
22/04/2017;02:00;22/04/2017 02:00;30;304;119;32;1;22/04/2017;0;4047000;Multi
22/04/2017;03:00;22/04/2017 03:00;31;304;126;33;1;22/04/2017;0;4049000;Multi
22/04/2017;04:00;22/04/2017 04:00;32;304;122;34;1;22/04/2017;0;4050000;Multi
22/04/2017;05:00;22/04/2017 05:00;33;304;122;35;1;22/04/2017;0;4052000;Multi
22/04/2017;06:00;22/04/2017 06:00;34;304;113;36;1;22/04/2017;0;4053000;Multi
22/04/2017;07:00;22/04/2017 07:00;36;304;114;37;1;22/04/2017;0;4055000;Multi
22/04/2017;08:00;22/04/2017 08:00;38;304;110;38;1;22/04/2017;0;4056000;Multi
22/04/2017;09:00;22/04/2017 09:00;40;304;109;39;1;22/04/2017;0;4057000;Multi
22/04/2017;10:00;22/04/2017 10:00;42;304;105;40;1;22/04/2017;0;4059000;Multi
22/04/2017;11:00;22/04/2017 11:00;45;304;109;41;1;22/04/2017;0;4061000;Multi
22/04/2017;12:00;22/04/2017 12:00;48;304;108;42;1;22/04/2017;0;4062000;Multi
22/04/2017;13:00;22/04/2017 13:00;51;304;105;43;1;22/04/2017;0;4063000;Multi
22/04/2017;14:00;22/04/2017 14:00;54;304;101;44;1;22/04/2017;0;4065000;Multi
22/04/2017;15:00;22/04/2017 15:00;58;304;97;45;1;22/04/2017;0;4066000;Multi
22/04/2017;16:00;22/04/2017 16:00;62;304;92;46;1;22/04/2017;0;4068000;Multi
22/04/2017;17:00;22/04/2017 17:00;66;304;91;47;1;22/04/2017;0;4069000;Multi
22/04/2017;18:00;22/04/2017 18:00;70;304;88;48;1;22/04/2017;0;4070000;Multi
22/04/2017;19:00;22/04/2017 19:00;75;304;86;49;1;22/04/2017;0;4072000;Multi
22/04/2017;20:00;22/04/2017 20:00;80;304;85;50;1;22/04/2017;0;4074000;Multi
22/04/2017;21:00;22/04/2017 21:00;85;304;85;51;1;22/04/2017;0;4076000;Multi
22/04/2017;22:00;22/04/2017 22:00;90;304;87;52;1;22/04/2017;0;4077000;Multi
22/04/2017;23:00;22/04/2017 23:00;96;304;94;53;1;22/04/2017;1;4079000;Multi
23/04/2017;00:00;23/04/2017 00:00;102;304;94;54;1;22/04/2017;1;4080000;Multi
23/04/2017;01:00;23/04/2017 01:00;31;305;87;55;1;23/04/2017;0;4082000;Multi
23/04/2017;02:00;23/04/2017 02:00;31;305;94;56;1;23/04/2017;0;4084000;Multi
23/04/2017;03:00;23/04/2017 03:00;32;305;94;57;1;23/04/2017;0;4086000;Multi
23/04/2017;04:00;23/04/2017 04:00;33;305;97;58;1;23/04/2017;0;4088000;Multi
23/04/2017;05:00;23/04/2017 05:00;34;305;97;59;1;23/04/2017;0;4089000;Multi
23/04/2017;06:00;23/04/2017 06:00;35;305;94;60;1;23/04/2017;0;4090000;Multi
23/04/2017;07:00;23/04/2017 07:00;37;305;88;61;1;23/04/2017;0;4092000;Multi
23/04/2017;08:00;23/04/2017 08:00;39;305;83;62;1;23/04/2017;0;4093000;Multi
23/04/2017;09:00;23/04/2017 09:00;41;305;88;63;1;23/04/2017;0;4095000;Multi
23/04/2017;10:00;23/04/2017 10:00;43;305;87;64;1;23/04/2017;0;4096000;Multi
23/04/2017;11:00;23/04/2017 11:00;46;305;82;65;1;23/04/2017;0;4098000;Multi
23/04/2017;12:00;23/04/2017 12:00;49;305;73;66;1;23/04/2017;0;4100000;Multi
23/04/2017;13:00;23/04/2017 13:00;52;305;71;67;1;23/04/2017;0;4102000;Multi
23/04/2017;14:00;23/04/2017 14:00;55;305;73;68;1;23/04/2017;0;4103000;Multi
23/04/2017;15:00;23/04/2017 15:00;59;305;75;69;1;23/04/2017;0;4105000;Multi
23/04/2017;16:00;23/04/2017 16:00;63;305;67;70;1;23/04/2017;0;4106000;Multi
23/04/2017;17:00;23/04/2017 17:00;67;305;66;71;1;23/04/2017;0;4108000;Multi
23/04/2017;18:00;23/04/2017 18:00;71;305;66;72;1;23/04/2017;0;4109000;Multi
23/04/2017;19:00;23/04/2017 19:00;76;305;65;73;1;23/04/2017;0;4110000;Multi
23/04/2017;20:00;23/04/2017 20:00;81;305;65;74;1;23/04/2017;0;4112000;Multi
23/04/2017;21:00;23/04/2017 21:00;86;305;71;75;1;23/04/2017;0;4113000;Multi
23/04/2017;22:00;23/04/2017 22:00;91;305;73;76;1;23/04/2017;0;4114000;Multi
23/04/2017;23:00;23/04/2017 23:00;97;305;74;77;1;23/04/2017;1;4115000;Multi
24/04/2017;00:00;24/04/2017 00:00;103;305;83;78;1;23/04/2017;1;4117000;Multi
24/04/2017;01:00;24/04/2017 01:00;31;306;86;79;1;24/04/2017;0;4119000;Multi
24/04/2017;02:00;24/04/2017 02:00;31;306;87;80;1;24/04/2017;0;4120000;Multi
24/04/2017;03:00;24/04/2017 03:00;32;306;80;81;1;24/04/2017;0;4122000;Multi
24/04/2017;04:00;24/04/2017 04:00;33;306;87;82;1;24/04/2017;0;4123000;Multi
24/04/2017;05:00;24/04/2017 05:00;34;306;94;83;1;24/04/2017;0;4124000;Multi
24/04/2017;06:00;24/04/2017 06:00;35;306;96;84;1;24/04/2017;0;4125000;Multi
24/04/2017;07:00;24/04/2017 07:00;37;306;95;85;1;24/04/2017;0;4127000;Multi
24/04/2017;08:00;24/04/2017 08:00;39;306;96;86;1;24/04/2017;0;4129000;Multi
24/04/2017;09:00;24/04/2017 09:00;41;306;100;87;1;24/04/2017;0;4131000;Multi
24/04/2017;10:00;24/04/2017 10:00;43;306;97;88;1;24/04/2017;0;4132000;Multi
24/04/2017;11:00;24/04/2017 11:00;46;306;89;89;1;24/04/2017;0;4133000;Multi
24/04/2017;12:00;24/04/2017 12:00;49;306;87;90;1;24/04/2017;0;4134000;Multi
24/04/2017;13:00;24/04/2017 13:00;52;306;92;91;1;24/04/2017;0;4136000;Multi
24/04/2017;14:00;24/04/2017 14:00;55;306;89;92;1;24/04/2017;0;4137000;Multi
24/04/2017;15:00;24/04/2017 15:00;59;306;95;93;1;24/04/2017;0;4138000;Multi
24/04/2017;16:00;24/04/2017 16:00;63;306;97;94;1;24/04/2017;0;4140000;Multi
24/04/2017;17:00;24/04/2017 17:00;67;306;102;95;1;24/04/2017;0;4142000;Multi
24/04/2017;18:00;24/04/2017 18:00;71;306;102;96;1;24/04/2017;0;4143000;Multi
24/04/2017;19:00;24/04/2017 19:00;76;306;102;97;1;24/04/2017;0;4145000;Multi
24/04/2017;20:00;24/04/2017 20:00;81;306;104;98;1;24/04/2017;0;4147000;Multi
24/04/2017;21:00;24/04/2017 21:00;86;306;107;99;1;24/04/2017;0;4148000;Multi
24/04/2017;22:00;24/04/2017 22:00;91;306;112;100;1;24/04/2017;0;4150000;Multi
24/04/2017;23:00;24/04/2017 23:00;97;306;107;101;1;24/04/2017;1;4152000;Multi
25/04/2017;00:00;25/04/2017 00:00;103;306;103;102;1;24/04/2017;1;4153000;Multi
25/04/2017;01:00;25/04/2017 01:00;32;307;108;103;1;25/04/2017;0;4155000;Multi
25/04/2017;02:00;25/04/2017 02:00;32;307;100;104;1;25/04/2017;0;4156000;Multi
25/04/2017;03:00;25/04/2017 03:00;33;307;94;105;1;25/04/2017;0;4158000;Multi
25/04/2017;04:00;25/04/2017 04:00;34;307;96;106;1;25/04/2017;0;4159000;Multi
25/04/2017;05:00;25/04/2017 05:00;35;307;98;107;1;25/04/2017;0;4161000;Multi
25/04/2017;06:00;25/04/2017 06:00;36;307;99;108;1;25/04/2017;0;4162000;Multi
25/04/2017;07:00;25/04/2017 07:00;38;307;105;109;1;25/04/2017;0;4164000;Multi
25/04/2017;08:00;25/04/2017 08:00;40;307;110;110;1;25/04/2017;0;4165000;Multi
25/04/2017;09:00;25/04/2017 09:00;42;307;111;111;1;25/04/2017;0;4166000;Multi
25/04/2017;10:00;25/04/2017 10:00;44;307;111;112;1;25/04/2017;0;4167000;Multi
25/04/2017;11:00;25/04/2017 11:00;47;307;106;113;1;25/04/2017;0;4168000;Multi
25/04/2017;12:00;25/04/2017 12:00;50;307;103;114;1;25/04/2017;0;4170000;Multi
25/04/2017;13:00;25/04/2017 13:00;53;307;110;115;1;25/04/2017;0;4171000;Multi
25/04/2017;14:00;25/04/2017 14:00;56;307;116;116;1;25/04/2017;0;4173000;Multi
25/04/2017;15:00;25/04/2017 15:00;60;307;119;117;1;25/04/2017;0;4175000;Multi
25/04/2017;16:00;25/04/2017 16:00;64;307;122;118;1;25/04/2017;0;4177000;Multi
25/04/2017;17:00;25/04/2017 17:00;68;307;120;119;1;25/04/2017;0;4178000;Multi
25/04/2017;18:00;25/04/2017 18:00;72;307;120;120;1;25/04/2017;0;4179000;Multi
25/04/2017;19:00;25/04/2017 19:00;77;307;121;121;1;25/04/2017;0;4181000;Multi
25/04/2017;20:00;25/04/2017 20:00;82;307;122;122;1;25/04/2017;0;4182000;Multi
25/04/2017;21:00;25/04/2017 21:00;87;307;119;123;1;25/04/2017;0;4183000;Multi
25/04/2017;22:00;25/04/2017 22:00;92;307;116;124;1;25/04/2017;0;4185000;Multi
25/04/2017;23:00;25/04/2017 23:00;98;307;117;125;1;25/04/2017;1;4186000;Multi
26/04/2017;00:00;26/04/2017 00:00;104;307;120;126;1;25/04/2017;1;4187000;Multi
26/04/2017;01:00;26/04/2017 01:00;32;308;125;127;1;26/04/2017;0;4188000;Multi
26/04/2017;02:00;26/04/2017 02:00;32;308;130;128;1;26/04/2017;0;4190000;Multi
26/04/2017;03:00;26/04/2017 03:00;33;308;137;129;1;26/04/2017;0;4192000;Multi
26/04/2017;04:00;26/04/2017 04:00;34;308;137;130;1;26/04/2017;0;4193000;Multi
26/04/2017;05:00;26/04/2017 05:00;35;308;145;131;1;26/04/2017;0;4194000;Multi
26/04/2017;06:00;26/04/2017 06:00;36;308;150;132;1;26/04/2017;0;4196000;Multi
26/04/2017;07:00;26/04/2017 07:00;38;308;150;133;1;26/04/2017;0;4197000;Multi
26/04/2017;08:00;26/04/2017 08:00;40;308;151;134;1;26/04/2017;0;4199000;Multi
26/04/2017;09:00;26/04/2017 09:00;42;308;152;135;1;26/04/2017;0;4200000;Multi
26/04/2017;10:00;26/04/2017 10:00;44;308;152;136;1;26/04/2017;0;4201000;Multi
26/04/2017;11:00;26/04/2017 11:00;47;308;152;137;1;26/04/2017;0;4202000;Multi
26/04/2017;12:00;26/04/2017 12:00;50;308;159;138;1;26/04/2017;0;4203000;Multi
26/04/2017;13:00;26/04/2017 13:00;53;308;165;139;1;26/04/2017;0;4204000;Multi
26/04/2017;14:00;26/04/2017 14:00;56;308;157;140;1;26/04/2017;0;4205000;Multi
26/04/2017;15:00;26/04/2017 15:00;60;308;161;141;1;26/04/2017;0;4207000;Multi
26/04/2017;16:00;26/04/2017 16:00;64;308;163;142;1;26/04/2017;0;4209000;Multi
26/04/2017;17:00;26/04/2017 17:00;68;308;162;143;1;26/04/2017;0;4211000;Multi
26/04/2017;18:00;26/04/2017 18:00;72;308;158;144;1;26/04/2017;0;4212000;Multi
26/04/2017;19:00;26/04/2017 19:00;77;308;157;145;1;26/04/2017;0;4213000;Multi
26/04/2017;20:00;26/04/2017 20:00;82;308;155;146;1;26/04/2017;0;4214000;Multi
26/04/2017;21:00;26/04/2017 21:00;87;308;156;147;1;26/04/2017;0;4215000;Multi
26/04/2017;22:00;26/04/2017 22:00;92;308;154;148;1;26/04/2017;0;4217000;Multi
26/04/2017;23:00;26/04/2017 23:00;98;308;153;149;1;26/04/2017;1;4219000;Multi
27/04/2017;00:00;27/04/2017 00:00;104;308;153;150;1;26/04/2017;1;4220000;Multi
27/04/2017;01:00;27/04/2017 01:00;30;309;157;151;1;27/04/2017;0;4221000;Multi
27/04/2017;02:00;27/04/2017 02:00;30;309;159;152;1;27/04/2017;0;4222000;Multi
27/04/2017;03:00;27/04/2017 03:00;31;309;160;153;1;27/04/2017;0;4224000;Multi
27/04/2017;04:00;27/04/2017 04:00;32;309;158;154;1;27/04/2017;0;4225000;Multi
27/04/2017;05:00;27/04/2017 05:00;33;309;166;155;1;27/04/2017;0;4226000;Multi
27/04/2017;06:00;27/04/2017 06:00;34;309;165;156;1;27/04/2017;0;4228000;Multi
27/04/2017;07:00;27/04/2017 07:00;36;309;168;157;1;27/04/2017;0;4229000;Multi
27/04/2017;08:00;27/04/2017 08:00;38;309;165;158;1;27/04/2017;0;4231000;Multi
27/04/2017;09:00;27/04/2017 09:00;40;309;163;159;1;27/04/2017;0;4232000;Multi
27/04/2017;10:00;27/04/2017 10:00;42;309;157;160;1;27/04/2017;0;4233000;Multi
27/04/2017;11:00;27/04/2017 11:00;45;309;162;161;1;27/04/2017;0;4234000;Multi
27/04/2017;12:00;27/04/2017 12:00;48;309;167;162;1;27/04/2017;0;4235000;Multi
27/04/2017;13:00;27/04/2017 13:00;51;309;169;163;1;27/04/2017;0;4236000;Multi
27/04/2017;14:00;27/04/2017 14:00;54;309;170;164;1;27/04/2017;0;4238000;Multi
27/04/2017;15:00;27/04/2017 15:00;58;309;175;165;1;27/04/2017;0;4239000;Multi
27/04/2017;16:00;27/04/2017 16:00;62;309;174;166;1;27/04/2017;0;4240000;Multi
27/04/2017;17:00;27/04/2017 17:00;66;309;182;167;1;27/04/2017;0;4242000;Multi
27/04/2017;18:00;27/04/2017 18:00;70;309;178;168;1;27/04/2017;0;4244000;Multi
27/04/2017;19:00;27/04/2017 19:00;75;309;184;169;1;27/04/2017;0;4245000;Multi
27/04/2017;20:00;27/04/2017 20:00;80;309;183;170;1;27/04/2017;0;4246000;Multi
27/04/2017;21:00;27/04/2017 21:00;85;309;181;171;1;27/04/2017;0;4248000;Multi
27/04/2017;22:00;27/04/2017 22:00;90;309;187;172;1;27/04/2017;0;4249000;Multi
27/04/2017;23:00;27/04/2017 23:00;96;309;192;173;1;27/04/2017;1;4250000;Multi
28/04/2017;00:00;28/04/2017 00:00;102;309;196;174;1;27/04/2017;1;4251000;Multi
28/04/2017;01:00;28/04/2017 01:00;30;279;204;175;1;28/04/2017;0;4253000;Multi
28/04/2017;02:00;28/04/2017 02:00;30;279;203;176;1;28/04/2017;0;4254000;Multi
28/04/2017;03:00;28/04/2017 03:00;31;279;206;177;1;28/04/2017;0;4255000;Multi
28/04/2017;04:00;28/04/2017 04:00;32;279;202;178;1;28/04/2017;0;4257000;Multi
28/04/2017;05:00;28/04/2017 05:00;33;279;206;179;1;28/04/2017;0;4258000;Multi
28/04/2017;06:00;28/04/2017 06:00;34;279;207;180;1;28/04/2017;0;4259000;Multi
28/04/2017;07:00;28/04/2017 07:00;36;279;211;181;1;28/04/2017;0;4260000;Multi
28/04/2017;08:00;28/04/2017 08:00;38;279;217;182;1;28/04/2017;0;4262000;Multi
28/04/2017;09:00;28/04/2017 09:00;40;279;213;183;1;28/04/2017;0;4263000;Multi
28/04/2017;10:00;28/04/2017 10:00;42;279;212;184;1;28/04/2017;0;4265000;Multi
28/04/2017;11:00;28/04/2017 11:00;45;279;207;185;1;28/04/2017;0;4267000;Multi
28/04/2017;12:00;28/04/2017 12:00;48;279;209;186;1;28/04/2017;0;4268000;Multi
28/04/2017;13:00;28/04/2017 13:00;51;279;204;187;1;28/04/2017;0;4270000;Multi
28/04/2017;14:00;28/04/2017 14:00;54;279;206;188;1;28/04/2017;0;4271000;Multi
28/04/2017;15:00;28/04/2017 15:00;58;279;201;189;1;28/04/2017;0;4272000;Multi
28/04/2017;16:00;28/04/2017 16:00;62;279;204;190;1;28/04/2017;0;4273000;Multi
28/04/2017;17:00;28/04/2017 17:00;66;279;199;191;1;28/04/2017;0;4275000;Multi
28/04/2017;18:00;28/04/2017 18:00;70;279;199;192;1;28/04/2017;0;4276000;Multi
28/04/2017;19:00;28/04/2017 19:00;75;279;205;193;1;28/04/2017;0;4277000;Multi
28/04/2017;20:00;28/04/2017 20:00;80;279;211;194;1;28/04/2017;0;4279000;Multi
28/04/2017;21:00;28/04/2017 21:00;85;279;209;195;1;28/04/2017;0;4281000;Multi
28/04/2017;22:00;28/04/2017 22:00;90;279;203;196;1;28/04/2017;0;4282000;Multi
28/04/2017;23:00;28/04/2017 23:00;96;279;211;197;1;28/04/2017;1;4284000;Multi
29/04/2017;00:00;29/04/2017 00:00;102;279;215;198;1;28/04/2017;1;4285000;Multi
29/04/2017;01:00;29/04/2017 01:00;30;280;212;199;1;29/04/2017;0;4287000;Multi
29/04/2017;02:00;29/04/2017 02:00;30;280;212;200;1;29/04/2017;0;4289000;Multi
29/04/2017;03:00;29/04/2017 03:00;31;280;213;201;1;29/04/2017;0;4291000;Multi
29/04/2017;04:00;29/04/2017 04:00;32;280;205;202;1;29/04/2017;0;4293000;Multi
29/04/2017;05:00;29/04/2017 05:00;33;280;199;203;1;29/04/2017;0;4295000;Multi
29/04/2017;06:00;29/04/2017 06:00;34;280;196;204;1;29/04/2017;0;4297000;Multi
29/04/2017;07:00;29/04/2017 07:00;36;280;188;205;1;29/04/2017;0;4298000;Multi
29/04/2017;08:00;29/04/2017 08:00;38;280;196;206;1;29/04/2017;0;4299000;Multi
29/04/2017;09:00;29/04/2017 09:00;40;280;201;207;1;29/04/2017;0;4300000;Multi
29/04/2017;10:00;29/04/2017 10:00;42;280;198;208;1;29/04/2017;0;4301000;Multi
29/04/2017;11:00;29/04/2017 11:00;45;280;199;209;1;29/04/2017;0;4303000;Multi
29/04/2017;12:00;29/04/2017 12:00;48;280;199;210;1;29/04/2017;0;4304000;Multi
29/04/2017;13:00;29/04/2017 13:00;51;280;195;211;1;29/04/2017;0;4305000;Multi
29/04/2017;14:00;29/04/2017 14:00;54;280;191;212;1;29/04/2017;0;4307000;Multi
29/04/2017;15:00;29/04/2017 15:00;58;280;188;213;1;29/04/2017;0;4308000;Multi
29/04/2017;16:00;29/04/2017 16:00;62;280;195;214;1;29/04/2017;0;4309000;Multi
29/04/2017;17:00;29/04/2017 17:00;66;280;194;215;1;29/04/2017;0;4311000;Multi
29/04/2017;18:00;29/04/2017 18:00;70;280;191;216;1;29/04/2017;0;4313000;Multi
29/04/2017;19:00;29/04/2017 19:00;75;280;193;217;1;29/04/2017;0;4315000;Multi
29/04/2017;20:00;29/04/2017 20:00;80;280;193;218;1;29/04/2017;0;4317000;Multi
29/04/2017;21:00;29/04/2017 21:00;85;280;201;219;1;29/04/2017;0;4318000;Multi
29/04/2017;22:00;29/04/2017 22:00;90;280;195;220;1;29/04/2017;0;4320000;Multi
29/04/2017;23:00;29/04/2017 23:00;96;280;191;221;1;29/04/2017;1;4322000;Multi
30/04/2017;00:00;30/04/2017 00:00;102;280;192;222;1;29/04/2017;1;4323000;Multi
30/04/2017;01:00;30/04/2017 01:00;30;281;189;223;1;30/04/2017;0;4325000;Multi
30/04/2017;02:00;30/04/2017 02:00;30;281;193;224;1;30/04/2017;0;4326000;Multi
30/04/2017;03:00;30/04/2017 03:00;31;281;201;225;1;30/04/2017;0;4327000;Multi
30/04/2017;04:00;30/04/2017 04:00;32;281;196;226;1;30/04/2017;0;4328000;Multi
30/04/2017;05:00;30/04/2017 05:00;33;281;195;227;1;30/04/2017;0;4330000;Multi
30/04/2017;06:00;30/04/2017 06:00;34;281;192;228;1;30/04/2017;0;4332000;Multi
30/04/2017;07:00;30/04/2017 07:00;36;281;196;229;1;30/04/2017;0;4333000;Multi
30/04/2017;08:00;30/04/2017 08:00;38;281;196;230;1;30/04/2017;0;4334000;Multi
30/04/2017;09:00;30/04/2017 09:00;40;281;195;231;1;30/04/2017;0;4336000;Multi
30/04/2017;10:00;30/04/2017 10:00;42;281;199;232;1;30/04/2017;0;4338000;Multi
30/04/2017;11:00;30/04/2017 11:00;45;281;196;233;1;30/04/2017;0;4339000;Multi
30/04/2017;12:00;30/04/2017 12:00;48;281;197;234;1;30/04/2017;0;4340000;Multi
30/04/2017;13:00;30/04/2017 13:00;51;281;201;235;1;30/04/2017;0;4341000;Multi
30/04/2017;14:00;30/04/2017 14:00;54;281;197;236;1;30/04/2017;0;4343000;Multi
30/04/2017;15:00;30/04/2017 15:00;58;281;196;237;1;30/04/2017;0;4345000;Multi
30/04/2017;16:00;30/04/2017 16:00;62;281;193;238;1;30/04/2017;0;4347000;Multi
30/04/2017;17:00;30/04/2017 17:00;66;281;187;239;1;30/04/2017;0;4349000;Multi
30/04/2017;18:00;30/04/2017 18:00;70;281;187;240;1;30/04/2017;0;4350000;Multi
30/04/2017;19:00;30/04/2017 19:00;75;281;184;241;1;30/04/2017;0;4352000;Multi
30/04/2017;20:00;30/04/2017 20:00;80;281;188;242;1;30/04/2017;0;4353000;Multi
30/04/2017;21:00;30/04/2017 21:00;85;281;197;243;1;30/04/2017;0;4354000;Multi
30/04/2017;22:00;30/04/2017 22:00;90;281;196;244;1;30/04/2017;0;4355000;Multi
30/04/2017;23:00;30/04/2017 23:00;96;281;194;245;1;30/04/2017;1;4356000;Multi
01/05/2017;00:00;01/05/2017 00:00;102;281;191;246;1;01/05/2017;1;4357000;Multi
01/05/2017;01:00;01/05/2017 01:00;102;282;191;247;1;01/05/2017;1;4359000;Multi
01/05/2017;02:00;01/05/2017 02:00;102;282;191;248;1;01/05/2017;1;4361000;Multi
01/05/2017;03:00;01/05/2017 03:00;103;282;189;249;1;01/05/2017;1;4363000;Multi
01/05/2017;04:00;01/05/2017 04:00;104;282;189;250;1;01/05/2017;1;4365000;Multi
01/05/2017;05:00;01/05/2017 05:00;105;282;187;251;1;01/05/2017;1;4366000;Multi
01/05/2017;06:00;01/05/2017 06:00;106;282;184;252;1;01/05/2017;1;4368000;Multi
01/05/2017;07:00;01/05/2017 07:00;108;282;183;253;1;01/05/2017;1;4370000;Multi
01/05/2017;08:00;01/05/2017 08:00;110;282;181;254;1;01/05/2017;1;4371000;Multi
01/05/2017;09:00;01/05/2017 09:00;112;282;183;255;1;01/05/2017;1;4372000;Multi
01/05/2017;10:00;01/05/2017 10:00;114;282;180;256;1;01/05/2017;1;4374000;Multi
01/05/2017;11:00;01/05/2017 11:00;117;282;174;257;1;01/05/2017;1;4375000;Multi
01/05/2017;12:00;01/05/2017 12:00;120;282;174;258;1;01/05/2017;1;4377000;Multi
01/05/2017;13:00;01/05/2017 13:00;123;282;172;259;1;01/05/2017;1;4378000;Multi
01/05/2017;14:00;01/05/2017 14:00;126;282;177;260;1;01/05/2017;1;4379000;Multi
01/05/2017;15:00;01/05/2017 15:00;130;282;171;261;1;01/05/2017;1;4381000;Multi
01/05/2017;16:00;01/05/2017 16:00;134;282;170;262;1;01/05/2017;1;4383000;Multi
01/05/2017;17:00;01/05/2017 17:00;138;282;174;263;1;01/05/2017;1;4385000;Multi
01/05/2017;18:00;01/05/2017 18:00;142;282;169;264;1;01/05/2017;1;4386000;Multi
01/05/2017;19:00;01/05/2017 19:00;147;282;177;265;1;01/05/2017;1;4388000;Multi
01/05/2017;20:00;01/05/2017 20:00;152;282;169;266;1;01/05/2017;1;4390000;Multi
01/05/2017;21:00;01/05/2017 21:00;157;282;165;267;1;01/05/2017;1;4391000;Multi
01/05/2017;22:00;01/05/2017 22:00;162;282;164;268;1;01/05/2017;1;4392000;Multi
01/05/2017;23:00;01/05/2017 23:00;168;282;167;269;1;01/05/2017;1;4394000;Multi
02/05/2017;00:00;02/05/2017 00:00;174;282;166;270;1;01/05/2017;1;4395000;Multi
02/05/2017;01:00;02/05/2017 01:00;32;283;170;271;1;02/05/2017;0;4397000;Multi
02/05/2017;02:00;02/05/2017 02:00;32;283;171;272;1;02/05/2017;0;4399000;Multi
02/05/2017;03:00;02/05/2017 03:00;33;283;171;273;1;02/05/2017;0;4401000;Multi
02/05/2017;04:00;02/05/2017 04:00;34;283;167;274;1;02/05/2017;0;4403000;Multi
02/05/2017;05:00;02/05/2017 05:00;35;283;168;275;1;02/05/2017;0;4405000;Multi
02/05/2017;06:00;02/05/2017 06:00;36;283;171;276;1;02/05/2017;0;4406000;Multi
02/05/2017;07:00;02/05/2017 07:00;38;283;168;277;1;02/05/2017;0;4407000;Multi
02/05/2017;08:00;02/05/2017 08:00;40;283;167;278;1;02/05/2017;0;4409000;Multi
02/05/2017;09:00;02/05/2017 09:00;42;283;166;279;1;02/05/2017;0;4410000;Multi
02/05/2017;10:00;02/05/2017 10:00;44;283;168;280;1;02/05/2017;0;4411000;Multi
02/05/2017;11:00;02/05/2017 11:00;47;283;164;281;1;02/05/2017;0;4413000;Multi
02/05/2017;12:00;02/05/2017 12:00;50;283;158;282;1;02/05/2017;0;4415000;Multi
02/05/2017;13:00;02/05/2017 13:00;53;283;163;283;1;02/05/2017;0;4417000;Multi
02/05/2017;14:00;02/05/2017 14:00;56;283;166;284;1;02/05/2017;0;4419000;Multi
02/05/2017;15:00;02/05/2017 15:00;60;283;168;285;1;02/05/2017;0;4420000;Multi
02/05/2017;16:00;02/05/2017 16:00;64;283;170;286;1;02/05/2017;0;4421000;Multi
02/05/2017;17:00;02/05/2017 17:00;68;283;177;287;1;02/05/2017;0;4422000;Multi
02/05/2017;18:00;02/05/2017 18:00;72;283;180;288;1;02/05/2017;0;4423000;Multi
02/05/2017;19:00;02/05/2017 19:00;77;283;182;289;1;02/05/2017;0;4425000;Multi
02/05/2017;20:00;02/05/2017 20:00;82;283;185;290;1;02/05/2017;0;4426000;Multi
02/05/2017;21:00;02/05/2017 21:00;87;283;187;291;1;02/05/2017;0;4427000;Multi
02/05/2017;22:00;02/05/2017 22:00;92;283;195;292;1;02/05/2017;0;4428000;Multi
02/05/2017;23:00;02/05/2017 23:00;98;283;195;293;1;02/05/2017;1;4429000;Multi
03/05/2017;00:00;03/05/2017 00:00;104;283;197;294;1;02/05/2017;1;4430000;Multi
03/05/2017;01:00;03/05/2017 01:00;31;284;199;295;1;03/05/2017;0;4432000;Multi
03/05/2017;02:00;03/05/2017 02:00;31;284;197;296;1;03/05/2017;0;4434000;Multi
03/05/2017;03:00;03/05/2017 03:00;32;284;198;297;1;03/05/2017;0;4435000;Multi
03/05/2017;04:00;03/05/2017 04:00;33;284;195;298;1;03/05/2017;0;4437000;Multi
03/05/2017;05:00;03/05/2017 05:00;34;284;199;299;1;03/05/2017;0;4438000;Multi
03/05/2017;06:00;03/05/2017 06:00;35;284;196;300;1;03/05/2017;0;4440000;Multi
03/05/2017;07:00;03/05/2017 07:00;37;284;201;301;1;03/05/2017;0;4442000;Multi
